categories,name,kkal,belki,fat,ugl
McDonalds,Сэндвич Биф а-ля Рус,580,29.0,31.0,44.0
McDonalds,Картофель фри McDonalds (маленькая порция),240,3.0,12.0,29.0
McDonalds,Картофель по-деревенски McDonalds,330,4.0,15.0,42.0
McDonalds,Соус карри McDonalds,50,0.0,0.0,12.0
McDonalds,Картофель фри McDonalds (большая порция),445,5.0,22.0,54.0
McDonalds,Напиток Липтон Айс-Ти Лимон McDonalds 400 мл,110,0.0,0.0,27.0
McDonalds,Сэндвич Биг Мак,510,27.0,26.0,41.0
McDonalds,Десерт Макфлурри Де Люкс клубнично-шоколадный,340,6.0,8.0,61.0
McDonalds,Чикен Макнаггетс McDonalds,45,2.8,2.3,3.2
McDonalds,Макзавтрак МакМаффин со свиной котлетой,360,17.0,20.0,27.0
McDonalds,Напиток Липтон Айс-Ти Зелёный McDonalds 400 мл,110,0.0,0.0,27.0
McDonalds,Макзавтрак двойной МакМаффин с яйцом и свиной котлетой,645,36.0,41.0,31.0
McDonalds,Напиток Спрайт McDonalds 400 мл,165,0.4,0.0,41.0
McDonalds,Сэндвич Чикен Мифик,625,29.0,35.0,48.0
McDonalds,Макзавтрак МакМаффин с яйцом и беконом,310,17.0,14.0,27.0
McDonalds,Макзавтрак МакМаффин с яйцом и сыром,275,15.0,11.0,27.0
McDonalds,Десерт Макфлурри с шоколадно-вафельной крошкой,280,6.0,8.0,40.0
McDonalds,Макзавтрак Снек Ролл с омлетом и свиной котлетой,435,22.0,26.0,27.0
McDonalds,Макзавтрак Овсяная каша с джемом,200,4.0,4.0,35.0
McDonalds,Сэндвич Гамбургер,255,13.0,9.0,30.0
McDonalds,Напиток Фанта McDonalds 400 мл,185,0.4,0.0,46.0
McDonalds,Сэндвич Чикенбургер,360,12.0,16.0,41.0
McDonalds,Сэндвич Цезарь Ролл,510,22.0,24.0,50.0
McDonalds,Соус сырный McDonalds,89,0.6,9.0,1.4
McDonalds,Макзавтрак Фреш МакМаффин,400,18.0,21.0,33.0
McDonalds,Макзавтрак Блины с мёдом,308,7.0,3.0,59.0
McDonalds,Макзавтрак двойной Фреш МакМаффин,560,27.0,35.0,33.0
McDonalds,Десерт Вишнёвый пирожок McDonalds,230,2.0,12.0,29.0
Японская кухня,Ролл Тори ясай,160,6.5,8.3,5.6
Японская кухня,Широми фурай,108,7.5,5.1,8.2
Японская кухня,Суп Исикари мисо,84,2.6,5.2,6.6
Японская кухня,Ролл Каруй,46,0.1,0.3,10.8
Японская кухня,Суши Супайсу унаги,222,6.3,16.0,13.3
Японская кухня,Гютан терияки,223,11.0,22.5,14.1
Японская кухня,Ика фурай,115,8.2,4.6,10.0
Японская кухня,Сякэ тэрияки,168,12.9,5.2,16.2
Японская кухня,Сакана кимчи,96,6.5,3.0,10.6
Японская кухня,Ролл Тэмпура,129,6.1,3.6,18.0
Японская кухня,Дорадо терияки,105,9.9,5.7,3.4
Японская кухня,Суши Супайсу сякэ,216,8.0,14.6,13.3
Японская кухня,Сан химаго,154,10.1,7.6,11.2
Японская кухня,Сарада Ицаку,143,5.9,9.2,9.3
Японская кухня,Сарада Кайсо,71,1.7,2.4,10.8
Японская кухня,Сарада Киноки,122,6.7,9.0,3.5
Японская кухня,Сарада Тако беби,60,3.0,1.4,8.6
Японская кухня,Суши Эби,97,7.0,0.8,15.6
Японская кухня,Суши Кани,101,8.4,0.8,15.2
Японская кухня,Сашими Хотатэ,42,5.0,1.5,2.3
Японская кухня,Ясай шитаке удон,120,2.3,2.7,21.6
Японская кухня,Ролл Харумаки,242,14.4,15.2,11.9
Японская кухня,Сарада Югатами хару,100,7.3,4.0,8.7
Японская кухня,Суши Супайсу эби,193,7.3,12.3,13.6
Японская кухня,Ролл Дракон маки,189,4.8,11.4,16.7
Японская кухня,Суп Икинацу мисо,28,0.3,0.3,6.1
Японская кухня,Сарада Хияши вакамэ,92,1.3,5.2,10.2
Японская кухня,Сарада Тори-Кунсэно,164,10.0,5.7,15.0
Японская кухня,Суп Гёдза мисо,83,3.4,4.9,6.5
Японская кухня,Суши Хияши,114,5.0,3.6,15.6
Японская кухня,Сарада Мидори,33,1.3,1.2,4.2
Японская кухня,Ролл Цукини маки,87,1.1,5.9,7.5
Японская кухня,Суши Инари унаги,213,8.4,15.0,11.3
Японская кухня,Ролл Сякэ,128,6.8,2.7,19.3
Японская кухня,Ролл Кани хината,124,4.4,6.2,12.7
Японская кухня,Ролл Масиро дайкон,71,2.3,2.0,11.1
Японская кухня,Сашими Сякэ,73,12.5,5.0,1.1
Японская кухня,Суп Эби чили мисо,65,1.8,3.0,7.6
Японская кухня,Суши Тамаго-яки,149,5.2,7.2,16.0
Японская кухня,Умисай гюнику,122,9.9,5.1,9.2
Японская кухня,Ролл Беруто дайкон,99,0.3,0.4,23.4
Японская кухня,Сарада Эби уми,110,5.0,0.8,20.6
Японская кухня,Суши Инари магуро,172,10.7,9.3,11.3
Японская кухня,Кинси маки,210,8.5,18.0,2.4
Японская кухня,Насу тёмире,82,2.9,4.5,7.4
Японская кухня,Сашими Тобико,72,9.4,3.3,1.5
Японская кухня,Унайдзю,142,6.5,8.0,10.8
Японская кухня,Хорэнсо сяке,154,26.6,8.1,3.8
Японская кухня,Ролл Филадельфия,142,9.7,6.7,10.8
Японская кухня,Суп Сякэ тядзукэ,51,2.4,2.8,4.0
Японская кухня,Суп Хакусай бекон куриму,76,2.5,4.1,7.1
Японская кухня,Суп Эби тай сиро,85,4.7,2.4,11.2
Японская кухня,Эби рамэн яки,139,7.1,3.3,20.1
Японская кухня,Суши Супайсу магуро,209,9.3,13.3,13.3
Японская кухня,Тамагояки тяхан,116,5.8,5.4,11.1
Японская кухня,Ролл Унаги,173,5.3,8.3,19.2
Японская кухня,Ролл Авокадо,105,2.0,1.3,21.2
Японская кухня,Васаби игай-яки,136,4.5,8.0,11.5
Японская кухня,Суши Супайсу хамачи,218,7.0,15.3,13.3
Японская кухня,Суп Мисо сиру,66,2.1,1.2,11.7
Японская кухня,Суп Удзура тамаго,50,2.6,1.1,7.3
Японская кухня,Суши Икура,161,13.6,5.5,15.6
Японская кухня,Суши Супайсу хотатэ,183,4.0,12.7,14.0
Японская кухня,Суп Каники мисо,59,2.0,2.8,6.3
Японская кухня,Ролл Каппа маки,90,1.7,0.7,19.2
Японская кухня,Ролл Супайсу тэмпура,160,8.5,6.7,16.5
Японская кухня,Суп Мангэцу куриму,101,5.0,4.0,11.0
Японская кухня,Тонкацу тяхан,120,1.9,1.2,25.3
Японская кухня,Мисо,197,12.3,5.5,24.6
Японская кухня,Караса кани,85,10.1,1.0,9.0
Японская кухня,Суши Инари хамачи,173,9.6,10.0,11.3
Японская кухня,Сарада Бито,70,1.8,0.6,14.4
Японская кухня,Сашими Ика,63,11.3,1.5,1.3
Японская кухня,Сашими Икура,80,10.6,3.5,1.1
Японская кухня,Уми каигара,106,4.6,2.8,15.6
Японская кухня,Ролл Окинава,139,5.8,4.8,18.0
Японская кухня,Бутанику рёри,280,16.6,22.2,3.4
Японская кухня,Сашими Магуро,91,15.3,2.8,1.1
Японская кухня,Суп Темпура дзосуй,58,3.0,1.3,8.5
Японская кухня,Суши Хотатэ,93,3.6,1.6,16.0
Японская кухня,Харусамэ тамагояки,135,7.7,2.5,20.5
Японская кухня,Васаби Сэн Сой Премиум,241,0.0,9.0,40.0
Японская кухня,Ясай темпура,83,2.9,4.5,7.4
Японская кухня,Суши Ика,108,8.4,1.2,16.0
Японская кухня,Суши Инари хотатэ,147,6.9,8.1,11.8
Японская кухня,Ролл Сякэ унаги маки,150,8.5,7.1,13.1
Японская кухня,Ролл Сякэ кунсей маки,146,6.0,5.5,18.1
Японская кухня,Даси,120,5.0,0.0,30.0
Японская кухня,Сарада Гюнику,140,17.8,6.0,3.9
Японская кухня,Сарада Сяке-Кунсэно,208,9.8,18.0,1.9
Японская кухня,Суп Шаксфин,41,2.0,1.1,5.6
Японская кухня,Суп Суймоно,62,1.9,1.1,11.6
Японская кухня,Ролл Тануки,201,9.7,11.5,14.4
Японская кухня,Суши Унаги,204,7.2,12.8,15.2
Японская кухня,Суши Инари кунсэй,151,11.0,8.6,11.5
Японская кухня,Суп Кимчи тиге,65,2.2,3.8,5.4
Японская кухня,Бутанику кадзукири,156,3.2,5.1,24.2
Японская кухня,Сашими Унаги,215,9.3,19.0,1.8
Японская кухня,Суп Самуй сиру,62,2.0,3.0,6.9
Японская кухня,Ролл Унаги урамаки,152,6.1,7.5,15.0
Японская кухня,Суши Сякэ,129,9.2,3.6,15.2
Японская кухня,Суши Изуми-тай,108,8.4,1.6,15.2
Японская кухня,Суши Инари сякэ,173,9.6,10.0,11.3
Японская кухня,Суши Хамачи,136,8.0,4.8,15.2
Японская кухня,Ролл Чидори,163,8.5,8.0,14.3
Японская кухня,Ролл Киото,155,8.4,6.3,16.0
Японская кухня,Ролл Кадзи сякэ,142,6.5,5.9,15.8
Японская кухня,Ролл Гейша маки,158,5.7,7.2,17.4
Японская кухня,Ролл Калифорния,176,7.0,8.8,17.2
Японская кухня,Гюнику татаки,102,12.8,2.6,6.8
Японская кухня,Сашими Тако,37,5.6,1.2,1.1
Японская кухня,Сашими Хамачи,106,10.2,6.7,1.1
Японская кухня,Суши Супайсу шиитакэ,216,3.6,16.0,14.6
Японская кухня,Суши Тако,87,4.0,1.2,15.2
Японская кухня,Эби папурика,143,7.0,9.0,8.7
Японская кухня,Ролл Унаги кани,277,9.8,18.0,19.2
Японская кухня,Ролл Аляска,90,4.2,2.7,12.2
Японская кухня,Ролл Тамаго маки,145,7.0,7.0,13.5
Японская кухня,Суп Бута рамен,76,3.6,4.1,6.1
Японская кухня,Нинику эби,177,8.2,13.4,5.8
Японская кухня,Сарада Вакамэ су,47,1.8,1.1,7.2
Японская кухня,Сарада Мояши,49,1.4,2.2,6.0
Японская кухня,Ролл Радуга,105,3.5,2.4,17.3
Японская кухня,Ролл Тануки фурай маки,154,5.5,6.6,18.2
Японская кухня,Ролл Тэкка маки,105,2.8,1.7,19.2
Японская кухня,Ролл Дзитаку,148,6.4,6.1,16.8
